listing_id,outlier_decision,outlier_reasons,batch_id,property_type_repaired,city,surface_m2,price_mad,price_per_m2,bedrooms,bathrooms,title_raw,price_raw,url
mubawab.ma:native:8363605,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,220.0,15500000.0,70454.55,3.0,3.0,,,https://www.mubawab.ma/fr/a/8363605/a-vendre-appartement-vue-mer-ain-diab
mubawab.ma:native:8363666,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,maison,Chefchaouen,100.0,7780000.0,77800.0,3.0,3.0,,,https://www.mubawab.ma/fr/a/8363666/maison-%C3%A0-vendre-%C3%A0-elhaouta-3-chambres-2-terrasses
mubawab.ma:native:8363682,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,76.0,7560000.0,99473.68,2.0,1.0,,,https://www.mubawab.ma/fr/a/8363682/appartement-76m%C2%B2-r%C3%A9sidence-el-farah-hay-hassani
mubawab.ma:native:8363736,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,127.0,14720000.0,115905.51,2.0,2.0,,,https://www.mubawab.ma/fr/a/8363736/vente-d-un-bel-appartement-%C3%A0-hay-essalam-surface-totale-127-m%C2%B2-porte-blind%C3%A9e-antenne-parabolique
mubawab.ma:native:8363879,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,72.0,8400000.0,116666.67,2.0,2.0,,,https://www.mubawab.ma/fr/a/8363879/vend-appartement-%C3%A0-al-boustane-surface-de-72-m%C2%B2
mubawab.ma:native:8364476,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,74.0,3650000.0,49324.32,2.0,2.0,,,https://www.mubawab.ma/fr/a/8364476/vente-d-un-bel-appartement-%C3%A0-hay-hassani-2-grandes-pi%C3%A8ces-meubl%C3%A9
mubawab.ma:native:8364588,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,94.0,6550000.0,69680.85,3.0,1.0,,,https://www.mubawab.ma/fr/a/8364588/appartement-a-vendre-a-jawhara-sidi-moumen
mubawab.ma:native:8364671,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,59.0,7708000.0,130644.07,2.0,2.0,,,https://www.mubawab.ma/fr/a/8364671/appartement-%C3%A0-vendre-59-m%C2%B2-%C3%A0-ain-sebaa
mubawab.ma:native:8366845,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,57.0,6560000.0,115087.72,2.0,1.0,,,https://www.mubawab.ma/fr/a/8366845/appartements-neufs-2-chambres-%E2%80%93-haut-anza-agadir
mubawab.ma:native:8367517,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,65.0,6820000.0,104923.08,2.0,1.0,,,https://www.mubawab.ma/fr/a/8367517/appartement-quartier-salam-on-pose-ses-valises
mubawab.ma:native:8367640,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,studio,Casablanca,42.0,4840000.0,115238.1,1.0,1.0,,,https://www.mubawab.ma/fr/a/8367640/studios-de-prestige-a-vendre-quartier-les-hopitaux
mubawab.ma:native:8368477,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,studio,Casablanca,41.0,2860000.0,69756.1,2.0,1.0,,,https://www.mubawab.ma/fr/a/8368477/studios-neufs-a-vendre-quartier-les-hopitaux
mubawab.ma:native:8368491,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,studio,Casablanca,46.0,4980000.0,108260.87,1.0,1.0,,,https://www.mubawab.ma/fr/a/8368491/studios-de-luxe-a-vendre-quartier-les-hopitaux
mubawab.ma:native:8368542,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,studio,Casablanca,44.0,4850000.0,110227.27,1.0,1.0,,,https://www.mubawab.ma/fr/a/8368542/studios-de-prestige-a-vendre-quartier-les-hopitaux
mubawab.ma:native:8368604,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Agadir,84.0,3950000.0,47023.81,2.0,1.0,,,https://www.mubawab.ma/fr/a/8368604/bel-appartement-%C3%A0-vendre-%C3%A0-al-wifaq-superficie-84-m%C2%B2-meubl%C3%A9
mubawab.ma:native:8368634,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,43.0,4950000.0,115116.28,1.0,1.0,,,https://www.mubawab.ma/fr/a/8368634/r%C3%A9servez-votre-appartement-d%C3%A8s-maintenant-au-c%C5%93ur-de-gu%C3%A9liz-marrakech
mubawab.ma:native:8369845,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Berrechid,55.0,5330000.0,96909.09,2.0,1.0,,,https://www.mubawab.ma/fr/a/8369845/appartement-%C3%A0-vendre-dans-le-quartier-al-qabbaj-berrechid
mubawab.ma:native:8369912,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,58.0,6690000.0,115344.83,2.0,1.0,,,https://www.mubawab.ma/fr/a/8369912/vend-appartement-%C3%A0-oulfa-superficie-58-m%C2%B2-antenne-parabolique
mubawab.ma:native:8370860,uncertain,surface_extreme,recovery_misplaced_notebook,appartement,Agadir,600.0,8900000.0,14833.33,6.0,4.0,,,https://www.mubawab.ma/fr/a/8370860/appartement-%C3%A0-vendre-%C3%A0-iligh-6-chambres-zones-vertes-et-ascenseur
mubawab.ma:native:8371164,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,62.0,4590000.0,74032.26,2.0,1.0,,,https://www.mubawab.ma/fr/a/8371164/vente-appartement-%C3%A0-amerchich
mubawab.ma:native:8372871,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,45.0,5690000.0,126444.44,1.0,1.0,,,https://www.mubawab.ma/fr/a/8372871/appartement-en-vente-%C3%A0-belv%C3%A9d%C3%A8re-1-pi%C3%A8ce-concierge-et-climatisation
mubawab.ma:native:8372878,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,65.0,6950000.0,106923.08,2.0,1.0,,,https://www.mubawab.ma/fr/a/8372878/bel-appartement-%C3%A0-vendre-%C3%A0-belv%C3%A9d%C3%A8re-1-pi%C3%A8ce-terrasse-et-ascenseur
mubawab.ma:native:8372895,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,85.0,11500000.0,135294.12,2.0,2.0,,,https://www.mubawab.ma/fr/a/8372895/appartement-%C3%A0-vendre-%C3%A0-riad-salam-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9
mubawab.ma:native:8373345,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,64.0,7590000.0,118593.75,2.0,1.0,,,https://www.mubawab.ma/fr/a/8373345/appartements-neufs-2-chambres-%E2%80%93-haut-anza-agadir
mubawab.ma:native:8373603,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Berrechid,80.0,9260000.0,115750.0,1.0,1.0,,,https://www.mubawab.ma/fr/a/8373603/appartement-%C3%A0-vendre-bloc-pam-berrechid-80m2
mubawab.ma:native:8373797,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,61.0,6540000.0,107213.11,2.0,1.0,,,https://www.mubawab.ma/fr/a/8373797/vente-appartement-%C3%A0-es-saada
mubawab.ma:native:8374278,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,80.0,6840000.0,85500.0,3.0,2.0,,,https://www.mubawab.ma/fr/a/8374278/bel-appartement-%C3%A0-vendre-%C3%A0-mhamid-4-grandes-pi%C3%A8ces-porte-blind%C3%A9e-s%C3%A9curit%C3%A9
mubawab.ma:native:8374877,valid_extreme,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,150.0,9500000.0,63333.33,2.0,3.0,,,https://www.mubawab.ma/fr/a/8374877/appartement-de-luxe-%C3%A0-m-avenue-marrakech
mubawab.ma:native:8375586,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,95.0,11200000.0,117894.74,2.0,1.0,,,https://www.mubawab.ma/fr/a/8375586/bel-appartement-%C3%A0-vendre-%C3%A0-mers-sultan-surface-totale-95-m%C2%B2
mubawab.ma:native:8375678,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,300.0,14500000.0,48333.33,3.0,3.0,,,https://www.mubawab.ma/fr/a/8375678/anfa-place-vente-appartement-300m%C2%B2-front-de-mer
mubawab.ma:native:8376439,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Berrechid,99.0,10650000.0,107575.76,3.0,2.0,,,https://www.mubawab.ma/fr/a/8376439/appartement-en-vente-%C3%A0-berrechid-surface-totale-99-m%C2%B2-salon-traditionnel-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8376475,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,120.0,15000000.0,125000.0,3.0,2.0,,,https://www.mubawab.ma/fr/a/8376475/a-vendre-superbe-appartement-mohamed-vi-avec-piscine-priv%C3%A9e
mubawab.ma:native:8376947,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Berrechid,121.0,14720000.0,121652.89,3.0,2.0,,,https://www.mubawab.ma/fr/a/8376947/vente-appartement-nassr-allah-berrechid
mubawab.ma:native:8378695,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,99.0,7850000.0,79292.93,4.0,2.0,,,https://www.mubawab.ma/fr/a/8378695/appartement-%C3%A0-vendre-99-m%C2%B2-4-chambres-oulfa-casablanca
mubawab.ma:native:8378703,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Bouskoura,101.0,14858500.0,147113.86,2.0,2.0,,,https://www.mubawab.ma/fr/a/8378703/nouaceur-prestige-appartement-%C3%A0-vendre-101-m%C2%B2-2-chambres-victoria-bouskoura
mubawab.ma:native:8379807,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,82.0,4640000.0,56585.37,3.0,2.0,,,https://www.mubawab.ma/fr/a/8379807/bel-appartement-%C3%A0-vendre-%C3%A0-les-portes-de-marrakech-3-chambres
mubawab.ma:native:8380501,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,87.0,3600000.0,41379.31,5.0,5.0,,,https://www.mubawab.ma/fr/a/8380501/vend-appartement-%C3%A0-ben-saleh-surface-totale-87-m%C2%B2
mubawab.ma:native:8381281,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,68.0,7520000.0,110588.24,3.0,1.0,,,https://www.mubawab.ma/fr/a/8381281/bel-appartement-%C3%A0-vendre-%C3%A0-al-boustane-2-grandes-pi%C3%A8ces-plat-spatial-et-porte-robuste-et-excellente
mubawab.ma:native:8382078,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,60.0,6720000.0,112000.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8382078/appartement-%C3%A0-vendre-%C3%A0-oulfa
mubawab.ma:native:8382608,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,108.0,9850000.0,91203.7,3.0,2.0,,,https://www.mubawab.ma/fr/a/8382608/vente-appartement-%C3%A0-azzouzia
mubawab.ma:native:8382612,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,71.0,8710000.0,122676.06,2.0,1.0,,,https://www.mubawab.ma/fr/a/8382612/vente-appartement-%C3%A0-sidi-bernoussi
mubawab.ma:native:8382826,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Bouskoura,119.0,5980000.0,50252.1,2.0,1.0,,,https://www.mubawab.ma/fr/a/8382826/%C3%A0-vendre-%E2%80%93-appartement%E2%80%93-quartier-victoria
mubawab.ma:native:8382992,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Marrakech,32.0,3950000.0,123437.5,2.0,1.0,,,https://www.mubawab.ma/fr/a/8382992/programme-neuf-avec-piscine-%C3%A0-gu%C3%A9liz-plein-centre
mubawab.ma:native:8383774,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,106.0,8820000.0,83207.55,3.0,1.0,,,https://www.mubawab.ma/fr/a/8383774/appartement-%C3%A0-vendre-%C3%A0-al-qods-3-chambres
mubawab.ma:native:8383974,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,69.0,8900000.0,128985.51,2.0,1.0,,,https://www.mubawab.ma/fr/a/8383974/vente-tr%C3%A8s-bon-appartement-%C3%A0-oulfa
mubawab.ma:native:8384657,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,68.0,7510000.0,110441.18,3.0,1.0,,,https://www.mubawab.ma/fr/a/8384657/appartements-au-centre-ville-de-68-m%C3%A8tres
mubawab.ma:native:8384684,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,65.0,8700000.0,133846.15,2.0,1.0,,,https://www.mubawab.ma/fr/a/8384684/bel-appartement-%C3%A0-vendre-%C3%A0-hay-mohammadi-3-grandes-pi%C3%A8ces-meubl%C3%A9
mubawab.ma:native:8385033,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Tanger,148.0,12850000.0,86824.32,4.0,2.0,,,https://www.mubawab.ma/fr/a/8385033/vivez-face-%C3%A0-la-mer-%E2%80%94-une-adresse-d%E2%80%99exception-%C3%A0-malabata
mubawab.ma:native:8385382,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,70.0,9600000.0,137142.86,3.0,1.0,,,https://www.mubawab.ma/fr/a/8385382/appartement-%C3%A0-vendre-70-m%C2%B2-3-chambres-oulfa-casablanca
mubawab.ma:native:8385415,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,unknown,El Jadida,256.0,11800000.0,46093.75,6.0,2.0,,,https://www.mubawab.ma/fr/a/8385415/au-centre-ville-pr%C3%A8s-du-club-des-femmes-el-jadida
mubawab.ma:native:8385857,valid_extreme,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,110.0,6200000.0,56363.64,4.0,1.0,,,https://www.mubawab.ma/fr/a/8385857/luxe-appartement-d-une-chambre-%C3%A0-m-avenue
mubawab.ma:native:8386152,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,97.0,10840000.0,111752.58,4.0,2.0,,,https://www.mubawab.ma/fr/a/8386152/vend-appartement-%C3%A0-tilila-surface-de-97-m%C2%B2-jardin-et-terrasse
mubawab.ma:native:8386849,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,65.0,4580000.0,70461.54,2.0,1.0,,,https://www.mubawab.ma/fr/a/8386849/appartement-m%E2%80%99hamid
mubawab.ma:native:8386971,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,duplex,Casablanca,103.0,13800422.0,133984.68,2.0,1.0,,,https://www.mubawab.ma/fr/a/8386971/duplex-%C3%A0-vendre-103-m%C2%B2-2-chambres-beausite-casablanca
mubawab.ma:native:8387265,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Tanger,75.0,3000000.0,40000.0,2.0,2.0,,,https://www.mubawab.ma/fr/a/8387265/appart-meuble-2-chambre-tanger-city-center-vendre
mubawab.ma:native:8387312,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,60.0,8720000.0,145333.33,2.0,1.0,,,https://www.mubawab.ma/fr/a/8387312/appartement-2-chambres-r%C3%A9nov%C3%A9-%C3%A0-hay-mohammadi
mubawab.ma:native:8387783,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,88.0,6980000.0,79318.18,2.0,2.0,,,https://www.mubawab.ma/fr/a/8387783/vente-appartement-r%C3%A9sidence-al-madina-sidi-maarouf
mubawab.ma:native:8387832,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,62.0,8495000.0,137016.13,2.0,1.0,,,https://www.mubawab.ma/fr/a/8387832/appartement-2-chambres-ain-sebaa
mubawab.ma:native:8388091,uncertain,surface_extreme,recovery_misplaced_notebook,appartement,Bouskoura,530.0,5000000.0,9433.96,3.0,2.0,,,https://www.mubawab.ma/fr/a/8388091/vente-appartement-rez-de-jardin-530m2-3chambres-avec-piscine-ville-verte-bouskoura
mubawab.ma:native:8388505,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,73.0,8600000.0,117808.22,3.0,2.0,,,https://www.mubawab.ma/fr/a/8388505/vente-appartement-%C3%A0-hay-hassani
mubawab.ma:native:8388841,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Khouribga,84.0,12450000.0,148214.29,2.0,2.0,,,https://www.mubawab.ma/fr/a/8388841/appartement-neuf-%C3%A0-vendre-%C3%A0-khouribga-
mubawab.ma:native:8389504,valid_extreme,bedrooms_above_8,recovery_misplaced_notebook,riad,Marrakech,200.0,5000000.0,25000.0,10.0,3.0,,,https://www.mubawab.ma/fr/a/8389504/riad-%C3%A0-haut-potentiel-%C3%A0-bab-taghzout
mubawab.ma:native:8389742,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,77.0,7600000.0,98701.3,3.0,1.0,,,https://www.mubawab.ma/fr/a/8389742/appartement-de-77m%C2%B2-garage-de-17m%C2%B2-situ%C3%A9-%C3%A0-amerchich
mubawab.ma:native:8389954,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,58.0,2650000.0,45689.66,3.0,1.0,,,https://www.mubawab.ma/fr/a/8389954/appartement-%C3%A0-oulfa-r%C3%A9s-jawharate-el-oulfa-moyens
mubawab.ma:native:8390017,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,50.0,4370000.0,87400.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8390017/appartement-%C3%A0-hay-sadri
mubawab.ma:native:8390058,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,92.0,11950000.0,129891.3,2.0,1.0,,,https://www.mubawab.ma/fr/a/8390058/appartement-%C3%A0-vendre-92-m%C2%B2-2-chambres-hay-al-osra-casablanca
mubawab.ma:native:8390497,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,60.0,8850000.0,147500.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8390497/appartement-a-vendre-la-gironde-casa
mubawab.ma:native:8390542,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,unknown,Marrakech,61.0,2612500.0,42827.87,2.0,1.0,,,https://www.mubawab.ma/fr/a/8390542/superbe-f3-meubl%C3%A9-proche-gueliz-avec-piscine
mubawab.ma:native:8390834,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,68.0,7520000.0,110588.24,3.0,1.0,,,https://www.mubawab.ma/fr/a/8390834/belle-appartement-%C3%A0-vendre-%C3%A0-sidi-moumen
mubawab.ma:native:8390975,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,80.0,6450000.0,80625.0,1.0,1.0,,,https://www.mubawab.ma/fr/a/8390975/appartement-sarout-renove-mers-sultan
mubawab.ma:native:8391058,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Tanger,105.0,6850000.0,65238.1,3.0,2.0,,,https://www.mubawab.ma/fr/a/8391058/vend-appartement-%C3%A0-hay-hassani-4-grandes-pi%C3%A8ces-r%C3%A9sidence-avec-concierge
mubawab.ma:native:8391153,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,71.0,6780000.0,95492.96,2.0,1.0,,,https://www.mubawab.ma/fr/a/8391153/appartement-2-chambre-salon-%C3%A0-daoudiat
mubawab.ma:native:8391164,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Essaouira,93.0,11500000.0,123655.91,2.0,1.0,,,https://www.mubawab.ma/fr/a/8391164/appartement-neuf-de-93-m%C2%B2-%C3%A0-essaouira-%E2%80%93-%C3%A0-seulement-5-minutes-de-la-mer
mubawab.ma:native:8391284,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,87.0,6200000.0,71264.37,2.0,1.0,,,https://www.mubawab.ma/fr/a/8391284/appartement-%C3%A0-l-achat-%C3%A0-nassim-1-3-grandes-pi%C3%A8ces
mubawab.ma:native:8391349,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,86.0,12650000.0,147093.02,2.0,1.0,,,https://www.mubawab.ma/fr/a/8391349/appartement-%C3%A0-vendre-86-m%C2%B2-2-chambres-autre-el-jadida
mubawab.ma:native:8391373,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,studio,Casablanca,80.0,10982476.0,137280.95,1.0,1.0,,,https://www.mubawab.ma/fr/a/8391373/studio-%C3%A0-vendre-80-m%C2%B2-ancienne-medina-casablanca
mubawab.ma:native:8391687,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,59.0,5430000.0,92033.9,2.0,1.0,,,https://www.mubawab.ma/fr/a/8391687/trouvez-un-appartement-%C3%A0-acheter-%C3%A0-tamansourt-marrakech-2-belles-chambres-porte-renforc%C3%A9e
mubawab.ma:native:8391722,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,240.0,12000000.0,50000.0,3.0,1.0,,,https://www.mubawab.ma/fr/a/8391722/superbe-appartement-%C3%A0-vendre-%C3%A0-lusitania-5-pi%C3%A8ces-confortables
mubawab.ma:native:8391774,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Tanger,60.0,7480000.0,124666.67,3.0,1.0,,,https://www.mubawab.ma/fr/a/8391774/vente-d-un-bel-appartement-%C3%A0-tanja-balia-2-pi%C3%A8ces-confortables-antenne-parabolique-et-s%C3%A9curit%C3%A9
mubawab.ma:native:8392025,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,unknown,Marrakech,84.0,3900000.0,46428.57,2.0,2.0,,,https://www.mubawab.ma/fr/a/8392025/residence-noria-golf
mubawab.ma:native:8392084,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,73.0,5750000.0,78767.12,2.0,1.0,,,https://www.mubawab.ma/fr/a/8392084/a-vendre-appartement-73-m%C2%B2-sidi-maarouf
mubawab.ma:native:8392210,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,64.0,8580000.0,134062.5,2.0,1.0,,,https://www.mubawab.ma/fr/a/8392210/appartement-%C3%A0-vendre-%C3%A0-sidi-moumen-3-pi%C3%A8ces-confortables-cuisini%C3%A8re-avec-four
mubawab.ma:native:8392328,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Casablanca,71.0,10520000.0,148169.01,2.0,1.0,,,https://www.mubawab.ma/fr/a/8392328/sidi-bernoussi-j%C3%A9rusalem
mubawab.ma:native:8392663,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,89.0,4840000.0,54382.02,2.0,1.0,,,https://www.mubawab.ma/fr/a/8392663/appartement-%C3%A0-hay-hassani
mubawab.ma:native:8392948,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Casablanca,60.0,8520000.0,142000.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8392948/apprtement-60-m-res-ferm%C3%A9e-majorel-qods-bernoussi
mubawab.ma:native:8393827,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,studio,Marrakech,57.0,7970000.0,139824.56,1.0,2.0,,,https://www.mubawab.ma/fr/a/8393827/grands-studios-modernes-r%C3%A9sidence-avec-piscine
mubawab.ma:native:8394193,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,48.0,6500000.0,135416.67,2.0,1.0,,,https://www.mubawab.ma/fr/a/8394193/appartement-%C3%A0-vendre-%E2%80%93-abwab-gu%C3%A9liz-marrakech
mubawab.ma:native:8394196,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,85.0,6630000.0,78000.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8394196/vend-appartement-%C3%A0-sidi-othmane-2-chambres-agr%C3%A9ables-ascenseur-et-terrasse
mubawab.ma:native:8394946,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,70.0,7680000.0,109714.29,2.0,1.0,,,https://www.mubawab.ma/fr/a/8394946/appartement-%C3%A0-vendre-sidi-maarouf
mubawab.ma:native:8395064,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,104.0,11830000.0,113750.0,2.0,2.0,,,https://www.mubawab.ma/fr/a/8395064/appartement-%C3%A0-vendre-%C3%A0-sidi-othmane-casablanca
