listing_id,repair_exclusion_reason,duplicate_group_id,outlier_decision,outlier_reasons,source_record_path,city,property_type_repaired,surface_m2,price_mad,price_per_m2,title_raw,price_raw,url
mubawab.ma:native:8401813,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,unknown,70.0,6850000.0,97857.14,,,https://www.mubawab.ma/fr/a/8401813/appsrtement-avec-2-balcons-sans-vis-a-vis
mubawab.ma:native:8401892,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,51.0,7500000.0,147058.82,,,https://www.mubawab.ma/fr/a/8401892/appartement-%C3%A0-vendre-51-m%C2%B2-2-chambres-targa-marrakech
mubawab.ma:native:8402497,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Larache,appartement,96.0,9770000.0,101770.83,,,https://www.mubawab.ma/fr/a/8402497/vente-d-un-appartement-%C3%A0-larache-4-pi%C3%A8ces-magnifiques-balcon-et-ascenseur
mubawab.ma:native:8402650,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Larache,appartement,65.0,6360000.0,97846.15,,,https://www.mubawab.ma/fr/a/8402650/appartement-%C3%A0-vendre-65-m%C2%B2-%C3%A0-larache-centre-ville
mubawab.ma:native:8402665,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,65.0,6380000.0,98153.85,,,https://www.mubawab.ma/fr/a/8402665/appartement-%C3%A0-vendre-%C3%A0-bernoussi-al-azhar-%C3%A0-un-prix-raisonnable
mubawab.ma:native:8402914,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,115.0,12990000.0,112956.52,,,https://www.mubawab.ma/fr/a/8402914/appartement-en-vente-%C3%A0-gueliz
mubawab.ma:native:8403081,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,99.0,10590000.0,106969.7,,,https://www.mubawab.ma/fr/a/8403081/vend-appartement-%C3%A0-hay-sadri-surface-totale-99-m%C2%B2
mubawab.ma:native:8404069,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,103.0,11950000.0,116019.42,,,https://www.mubawab.ma/fr/a/8404069/a-vendre-appartement-a-talborjt-agadir
mubawab.ma:native:8404384,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,74.0,5860000.0,79189.19,,,https://www.mubawab.ma/fr/a/8404384/appartement-meubl%C3%A9-de-74-m%C2%B2-%C3%A0-vendre-haut-anza
mubawab.ma:native:8404655,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,studio,41.0,4280000.0,104390.24,,,https://www.mubawab.ma/fr/a/8404655/studio-%C3%A9conomique-41m%C2%B2-%E2%80%93-abraj-al-azhar
mubawab.ma:native:8404719,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,78.0,5880000.0,75384.62,,,https://www.mubawab.ma/fr/a/8404719/appartement-a-vendre-tikiouine-agadir-78-m2
mubawab.ma:native:8405034,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,67.0,9460000.0,141194.03,,,https://www.mubawab.ma/fr/a/8405034/appartement-%C3%A0-vendre-%C3%A0-al-azhar-superficie-67-m%C2%B2-salon-traditionnel-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8405469,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,51.0,7500000.0,147058.82,,,https://www.mubawab.ma/fr/a/8405469/vente-appartement-%C3%A0-targa
mubawab.ma:native:8405605,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,57.0,5500000.0,96491.23,,,https://www.mubawab.ma/fr/a/8405605/appartement-en-vente-mhamid-2-chambres-et-salon
mubawab.ma:native:8405645,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,123.0,11400000.0,92682.93,,,https://www.mubawab.ma/fr/a/8405645/appartement-en-vente-%C3%A0-tantonville-superficie-123-m%C2%B2-parking-et-terrasse
mubawab.ma:native:8406125,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,70.0,10480000.0,149714.29,,,https://www.mubawab.ma/fr/a/8406125/appartement-%C3%A0-vendre-mohamed-zefzaf-anassi
mubawab.ma:native:8406133,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,76.0,9880000.0,130000.0,,,https://www.mubawab.ma/fr/a/8406133/bel-appartement-%C3%A0-vendre-en-centre-ville-superficie-76-m%C2%B2-terrasse-et-ascenseur
mubawab.ma:native:8406388,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,63.0,9320000.0,147936.51,,,https://www.mubawab.ma/fr/a/8406388/superbe-appartement-%C3%A0-vendre-%C3%A0-al-azhar-surface-de-63-m%C2%B2
mubawab.ma:native:8406713,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,70.0,9840000.0,140571.43,,,https://www.mubawab.ma/fr/a/8406713/vente-d-un-appartement-splendide-%C3%A0-fal-oumlil-hay-mohammadi-2-chambres-%C3%A0-coucher-porte-blind%C3%A9e-et-fen%C3%AAtres-%C3%A0-double-vitrage
mubawab.ma:native:8406919,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,55.0,6450000.0,117272.73,,,https://www.mubawab.ma/fr/a/8406919/appartement-ain-sebaa-enface-du-tramway
mubawab.ma:native:8407639,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,60.0,7690000.0,128166.67,,,https://www.mubawab.ma/fr/a/8407639/appartement-meubl%C3%A9-%C3%A0-vendre-%E2%80%93-lissasfa-extension
mubawab.ma:native:8407853,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,57.0,8300000.0,145614.04,,,https://www.mubawab.ma/fr/a/8407853/bel-appartement-%C3%A0-vendre-%C3%A0-hay-riad-2-chambres-agr%C3%A9ables
mubawab.ma:native:8408010,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,100.0,11700000.0,117000.0,,,https://www.mubawab.ma/fr/a/8408010/vend-appartement-%C3%A0-les-princesses-surface-totale-100-m%C2%B2-four
mubawab.ma:url:59690d74d0d5821ef342fe2f,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,unknown,68.0,6975600.0,102582.35,,,https://www.mubawab.ma/fr/pa/8138791/%C3%A9l%C3%A9gant-f3-%C3%A0-double-fa%C3%A7ade-au-c%C5%93ur-de-la-ville
mubawab.ma:url:5f7bc2eabf92e15a544c02eb,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,appartement,73.0,7693500.0,105390.41,,,https://www.mubawab.ma/fr/pa/8390082/vente-d-un-bel-appartement-%C3%A0-aharrarine-2-chambres
mubawab.ma:url:8e2242a5645dec66e17e9bd6,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,73.0,10633000.0,145657.53,,,https://www.mubawab.ma/fr/pa/8355893/appartement-%C3%A0-vendre-%C3%A0-lahraouiyine-surface-de-73-m%C2%B2
mubawab.ma:url:8fbf8cbe7f5952c1a407ef03,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,unknown,58.0,7998000.0,137896.55,,,https://www.mubawab.ma/fr/pa/8257819/florea-gueliz-projet-sur-plan-autoris%C3%A9-livraison-%C3%A9t%C3%A9-2028
mubawab.ma:url:a91383f58458f428f0c39585,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,79.0,6908500.0,87449.37,,,https://www.mubawab.ma/fr/pa/8353718/bel-appartement-%C3%A0-vendre-%C3%A0-oulfa-3-chambres
mubawab.ma:url:b0a817763645c655478e0b1c,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,appartement,78.0,10663001.0,136705.14,,,https://www.mubawab.ma/fr/pa/8219264/appartement-2-chambres-%C3%A0-tanger-pr%C3%A8s-de-la-plage
mubawab.ma:url:cc1efef61e6e682eed752f6e,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,73.0,10696000.0,146520.55,,,https://www.mubawab.ma/fr/pa/8355891/superbe-appartement-%C3%A0-vendre-%C3%A0-lahraouiyine-2-belles-chambres
mubawab.ma:url:e4de6b7629eed3afea2b3ea9,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,226.0,16950000.0,75000.0,,,https://www.mubawab.ma/fr/pa/8286563/appartement-%C3%A0-l-achat-%C3%A0-a%C3%AFn-seba%C3%A2-77m%C2%B226m%C2%B2-terrasse
mubawab.ma:url:e71577c5cb84044dc4616283,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,57.0,4560000.0,80000.0,,,https://www.mubawab.ma/fr/pa/8227928/appartement-en-vente-%C3%A0-haut-anza-2-chambres-agr%C3%A9ables-grande-terrasse
mubawab.ma:url:f0f106204e55ed86b2d37881,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,85.0,11615000.0,136647.06,,,https://www.mubawab.ma/fr/pa/8263156/superbe-appartement-%C3%A0-vendre-%C3%A0-majorelle-2-chambres-agr%C3%A9ables
mubawab.ma:url:f3eeb4b722a7bd18dfa7bbdc,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,appartement,81.0,7769500.0,95919.75,,,https://www.mubawab.ma/fr/pa/8390381/appartement-en-vente-%C3%A0-aharrarine-surface-totale-81-m%C2%B2
mubawab.ma:content:092299e25348d3539871e3fb,confirmed_duplicate,confirmed-5b3ff401a3a3,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,El Jadida,immeuble,320.0,2100000.0,6562.5,"Immeuble R2,6 studios",2 100 000 DH,
mubawab.ma:content:0a966d07b83c984c43c0e131,confirmed_duplicate,confirmed-bd092f8509d6,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Marrakech,appartement,84.0,1570000.0,18690.48,Appartement Neuf 84 m² à Guéliz,1 570 000 DH,
mubawab.ma:content:356acde145259a40f75f6bdd,confirmed_duplicate,confirmed-6584c83340ba,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Casablanca,appartement,181.0,2800000.0,15469.61,Appartement avec terrasse bien placé à Racine,2 800 000 DH,
mubawab.ma:content:365fe1435451b6b53cc44286,confirmed_duplicate,confirmed-3a49515da3de,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Casablanca,appartement,197.0,3750000.0,19035.53,Appartement sans vis à vis rénové au Triangle d'Or,3 750 000 DH,
mubawab.ma:content:3fdad4ac01691d88dacba045,confirmed_duplicate,confirmed-090940a925a4,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,198.0,3350000.0,16919.19,Vente Appartement Rabat Agdal,3 350 000 DH,
mubawab.ma:content:5ed00b5f48a77d5f61ab1585,confirmed_duplicate,confirmed-cb2d952f7a07,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Marrakech,appartement,84.0,1550000.0,18452.38,Appartement Neuf à Guéliz,1 550 000 DH,
mubawab.ma:content:6551b6bfcda466c395046724,confirmed_duplicate,confirmed-49ca425c425c,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,233.0,2912500.0,12500.0,Vente Appartement Rabat Agdal,2 912 500 DH,
mubawab.ma:content:6c9a59f8db8620f786a07f60,confirmed_duplicate,confirmed-d84362ef8b7b,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,218.0,3700000.0,16972.48,Vente Appartement Rabat Hay Riad,3 700 000 DH,
mubawab.ma:content:6d1ef2a5ed060bc67bb0264a,confirmed_duplicate,confirmed-2069b8605973,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,235.0,5500000.0,23404.26,Vente Appartement Rabat Haut Agdal,5 500 000 DH,
mubawab.ma:content:72052d3e74d4abac92e594be,confirmed_duplicate,confirmed-c0f6949f8e5a,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,El Jadida,appartement,64.0,550000.0,8593.75,Appartement situé dans une résidence fermée,550 000 DH,
mubawab.ma:content:821e56477568c070f9552ecc,confirmed_duplicate,confirmed-22f515c2cfcf,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,201.0,4500000.0,22388.06,Vente Appartement Hay Riad Rabat,4 500 000 DH,
mubawab.ma:content:82db81d8192c45a40fb4e843,confirmed_duplicate,confirmed-74c01b889c2c,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,216.0,2700000.0,12500.0,Vente Appartement RDC avec jardin Rabat Mabella,2 700 000 DH,
mubawab.ma:content:835bed36d2a695ce2491ee30,confirmed_duplicate,confirmed-41a1902db4f2,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,210.0,5800000.0,27619.05,Vente Appartement Rabat Hay Riad,5 800 000 DH,
mubawab.ma:content:8810f6d50c6a91ca4e72ef1d,confirmed_duplicate,confirmed-548fd5029001,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,226.0,6450000.0,28539.82,Vente appartement à Rabat Haut Agdal,6 450 000 DH,
mubawab.ma:content:8b8d8a48962bc607614acc2a,confirmed_duplicate,confirmed-c1f5d0a76f94,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,116.0,4370000.0,37672.41,Vente Appartement en Exclusivité à Rabat Hay Riad Prestigia,4 370 000 DH,
mubawab.ma:content:af93714e612da1aff64b1536,confirmed_duplicate,confirmed-aa3e6e841ba6,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,120.0,3200000.0,26666.67,Splendide appartement meublé sans vis à vis,3 200 000 DH,
mubawab.ma:content:b11031e1b03c861a0439e46e,confirmed_duplicate,confirmed-c57de8d7200e,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Tanger,appartement,102.0,2040000.0,20000.0,Vente appartement de prestige à Malabata Hills,2 040 000 DH,
mubawab.ma:content:bf35b43802af6d78bf82cad5,confirmed_duplicate,confirmed-f21be51b1ad3,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,181.0,3500000.0,19337.02,Vente Appartement Rabat Haut Agdal,3 500 000 DH,
mubawab.ma:content:ce13179a2c511c601d64266f,confirmed_duplicate,confirmed-d16d5b0ff7c1,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Agadir,appartement,59.0,940000.0,15932.2,Appartements avec vue sur mer,940 000 DH,
mubawab.ma:content:cf17fb652ac5ca887e47df53,confirmed_duplicate,confirmed-5b413249e6b1,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Marrakech,appartement,52.0,1300000.0,25000.0,Apartment to purchase in Hivernage. 2 rooms. Furnishings,1 300 000 DH,
mubawab.ma:content:d56d897bfa0b4c0474467c46,confirmed_duplicate,confirmed-7b2da866c39b,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,unknown,110.0,3950000.0,35909.09,Rez de Jardin a vendre hay riad,3 950 000 DH,
mubawab.ma:content:e02b7660f38ebc4712426a5f,confirmed_duplicate,confirmed-a80c0287ec18,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Tanger,appartement,100.0,1050000.0,10500.0,Appartement meublée à vendre Tanger,1 050 000 DH,
mubawab.ma:content:e87067bbd837b879e1e9e419,confirmed_duplicate,confirmed-db401bfcf8b6,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,El Jadida,unknown,118.0,1350000.0,11440.68,Luxe Face à la Mer 118m² – Meublé & Équipé,1 350 000 DH,
mubawab.ma:content:f1a4bacfce5623f293b09482,confirmed_duplicate,confirmed-455c4ca886e0,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,132.0,2000000.0,15151.52,Vente Appartement Bas Agdal Rabat,2 000 000 DH,
mubawab.ma:content:fd07f6fe566e885026caa2cc,confirmed_duplicate,confirmed-1e4cb27e8ea5,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Casablanca,appartement,184.0,2500000.0,13586.96,Appartement à vendre Les princesses,2 500 000 DH,
mubawab.ma:content:fff319d18c7ea2e2fd8d9466,confirmed_duplicate,confirmed-34b37fcd2bc3,not_flagged,,git:HEAD:data/raw/maisonlux_maroc_complet.csv,Rabat,appartement,300.0,3500000.0,11666.67,Vente Appartement Rabat Bas Agdal,3 500 000 DH,
mubawab.ma:url:054d4b079cd5c7fe504c4f9a,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,appartement,52.0,7447000.0,143211.54,,,https://www.mubawab.ma/fr/pa/8256241/bel-appartement-%C3%A0-vendre-%C3%A0-ghazoua-surface-totale-52-m%C2%B2
mubawab.ma:url:8c61461222591380f2f4d43f,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,appartement,58.0,7525000.0,129741.38,,,https://www.mubawab.ma/fr/pa/8256240/appartement-%C3%A0-l-achat-%C3%A0-ghazoua-surface-totale-58-m%C2%B2
mubawab.ma:url:a67b2b19ac86e4e16064fdf6,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,appartement,55.0,7495000.0,136272.73,,,https://www.mubawab.ma/fr/pa/8256243/vente-d-un-bel-appartement-%C3%A0-ghazoua-surface-totale-55-m%C2%B2
