listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:content:0e077f18ba7bc2e5053c715b,mubawab.ma,,Rabat,Hay El Menzah,Rabat-Salé-Kenitra,,,144.0,3.0,4.0,unknown,unknown,unknown,unknown,2200000.0,15277.78,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 144.0 m² à Rabat, Hay El Menzah",2 200 000 DH,"Hay El Menzah, Rabat",144 m² 5 Pièces 3 Chambres 4 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:64f14d6f19146f06db14ffb4,mubawab.ma,,Marrakech,Route Casablanca,Marrakech-Safi,,,102.0,2.0,1.0,unfurnished,unknown,unknown,unknown,950000.0,9313.73,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Spacieux appartement vendu vide à Marrakech semlalia,950 000 DH,"Route Casablanca, Marrakech",102 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:2e3f1f09cbeba85118a8e23d,mubawab.ma,,Tanger,Moujahidine,Tangier-Tetouan-Al Hoceima,,,72.0,2.0,1.0,unknown,unknown,unknown,unknown,1260000.0,17500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre,1 260 000 DH,"Moujahidine, Tanger",72 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:67adf7d9c8695e1113f9316e,mubawab.ma,,Casablanca,Dar Lamane,Casablanca-Settat,,,86.0,2.0,1.0,unknown,unknown,unknown,unknown,540000.0,6279.07,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 86 m², 2 chambres Dar Lamane Casablanca",540 000 DH,"Dar Lamane, Casablanca",86 m² 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8234985,mubawab.ma,8234985,Casablanca,Racine,Casablanca-Settat,,,110.0,2.0,3.0,furnished,yes,yes,unknown,2300000.0,20909.09,appartement,sale,,unknown,Wed Sep 02 2026 04:26:43 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8234985/a-vendre-rdc-2-chambres-avec-cour-a-racine,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:1e5d81af4966f073f4ddfe9f,mubawab.ma,,Marrakech,Camp Al Ghoul,Marrakech-Safi,,,67.0,2.0,2.0,furnished,unknown,unknown,unknown,1600000.0,23880.6,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement meublé à vendre – Victor Hugo Marrakech,1 600 000 DH,"Camp Al Ghoul, Marrakech",67 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cf27a133958e850056ea7383,mubawab.ma,,Casablanca,Beauséjour,Casablanca-Settat,,,134.0,2.0,2.0,unknown,unknown,unknown,unknown,1100000.0,8208.96,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 134 m², 2 chambres Beauséjour Casablanc...",1 100 000 DH,"Beauséjour, Casablanca",134 m² 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8376260,mubawab.ma,8376260,Marrakech,Mhamid,Marrakech-Safi,,,150.0,4.0,3.0,furnished,unknown,yes,unknown,1210000.0,8066.67,appartement,sale,,unknown,Wed Sep 02 2026 17:34:56 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8376260/appartement-%C3%A0-l-achat-%C3%A0-mhamid-6-pi%C3%A8ces-porte-blind%C3%A9e-s%C3%A9curit%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:609045b43496a141ff046a9c,mubawab.ma,,Marrakech,Route de Ouarzazate,Marrakech-Safi,,,73.0,2.0,2.0,unknown,unknown,unknown,unknown,430000.0,5890.41,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vente d'un appartement à Route de Ouarzazate. Surface totale...,430 000 DH,"Route de Ouarzazate, Marrakech",73 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8398619,mubawab.ma,8398619,Tanger,Tanja Balia,Tangier-Tetouan-Al Hoceima,,,60.0,2.0,1.0,unknown,unknown,unknown,unknown,7800000.0,130000.0,appartement,sale,,unknown,Tue Sep 01 2026 23:32:45 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8398619/appartement-%C3%A0-vendre-%C3%A0-tanja-balia-2-pi%C3%A8ces-r%C3%A9sidence-s%C3%A9curis%C3%A9e,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:4ca15e573f9dcd881645667c,mubawab.ma,,Essaouira,Raounak,Marrakech-Safi,,,136.0,3.0,2.0,unknown,unknown,unknown,unknown,2310000.0,16985.29,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Superbe appartement neuf de 136m² proche plage,2 310 000 DH,"Raounak, Essaouira",136 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:9f011fbb1fa22393d3c71488,mubawab.ma,,Agadir,Hay Dakhla,Souss-Massa,,,112.0,2.0,1.0,unknown,unknown,unknown,unknown,1300000.0,11607.14,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,OPPORTUNITÉ. Appartement à vendre à Agadir,1 300 000 DH,"Hay Dakhla, Agadir",112 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:f9657e17fb5c696ecad1c191,mubawab.ma,,Témara,Firdaouss,Rabat-Salé-Kenitra,,,115.0,2.0,2.0,unknown,unknown,unknown,unknown,1150000.0,10000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 115.0 m² à Témara, Hay Al Firdaous",1 150 000 DH,"Firdaouss, Temara",115 m² 4 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ee432c0d537ed1668aac77f4,mubawab.ma,,Kénitra,Bir Rami Est,Rabat-Salé-Kenitra,,,74.0,2.0,2.0,unknown,unknown,unknown,unknown,490000.0,6621.62,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à Bir Rami Est. Surface totale 74 m². Porte...,490 000 DH,"Bir Rami Est, Kénitra",74 m² 1 Pièce 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:743f7c614bdccca914cf2d8a,mubawab.ma,,Kénitra,El Hadadda,Rabat-Salé-Kenitra,,,71.0,2.0,2.0,unknown,unknown,unknown,unknown,640000.0,9014.08,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement ensoleillé VUE VILLAS / 2 chambres / 71m²,640 000 DH,"El Hadadda, Kénitra",71 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:da2c912af97f30c42302d896,mubawab.ma,,Kénitra,Mimosas,Rabat-Salé-Kenitra,,,93.0,3.0,2.0,furnished,unknown,unknown,unknown,1000000.0,10752.69,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a mimouza de 93m meublé,1 000 000 DH,"Mimosas, Kénitra",93 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8346080,mubawab.ma,8346080,Bouskoura,Victoria,Casablanca-Settat,,,170.0,3.0,2.0,furnished,yes,yes,unknown,1100000.0,6470.59,appartement,sale,,unknown,Wed Sep 02 2026 01:17:30 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8346080/appartement-%C3%A0-vendre-de-170-0-m%C2%B2-%C3%A0-bouskoura-victoria,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:url:f3eeb4b722a7bd18dfa7bbdc,mubawab.ma,,Tanger,Aharrarine,Tangier-Tetouan-Al Hoceima,,,81.0,3.0,2.0,unknown,unknown,unknown,unknown,7769500.0,95919.75,appartement,sale,,unknown,Tue Sep 01 2026 23:19:23 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8390381/appartement-en-vente-%C3%A0-aharrarine-surface-totale-81-m%C2%B2,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:3d7902c962afad1d1d04f81a,mubawab.ma,,Marrakech,Samlalia,Marrakech-Safi,,,115.0,3.0,2.0,unknown,unknown,unknown,unknown,1350000.0,11739.13,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 115.0 m² à Marrakech, Semlalia",1 350 000 DH,"Samlalia, Marrakech",115 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:4df5c7ef352e775462228688,mubawab.ma,,Marrakech,Route Casablanca,Marrakech-Safi,,,245.0,2.0,2.0,unknown,unknown,unknown,unknown,1900000.0,7755.1,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Cadre de vie exceptionnel – Appartement avec jardin et pisci...,1 900 000 DH,"Route Casablanca, Marrakech",245 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d0cbb1618e5e44986056a62d,mubawab.ma,,Tanger,De La Plage,Tangier-Tetouan-Al Hoceima,,,124.0,3.0,2.0,unknown,unknown,unknown,unknown,4500000.0,36290.32,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement en vente à De La Plage. 3 chambres. Sécurisé 24/...,4 500 000 DH,"De La Plage, Tanger",124 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:2dae83b97a7ad32d1de4ae0e,mubawab.ma,,Fès,L'habitat,Fez-Meknes,,,144.0,2.0,2.0,unknown,unknown,unknown,unknown,620000.0,4305.56,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre,620 000 DH,"L'habitat, Fès",144 m² 5 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8329882,mubawab.ma,8329882,Agadir,Anza,Souss-Massa,,,60.0,1.0,1.0,furnished,yes,yes,yes,1200000.0,20000.0,appartement,sale,,unknown,Wed Sep 02 2026 00:57:24 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8329882/appartement-vue-mer-anza-miftah-sahil-meubl%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8264320,mubawab.ma,8264320,Casablanca,Sidi Moumen,Casablanca-Settat,,,156.0,3.0,2.0,unknown,unknown,yes,unknown,1190000.0,7628.21,appartement,sale,,unknown,Wed Sep 02 2026 12:37:08 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8264320/duplex-%C3%A0-vendre-156-m%C2%B2-3-chambres-sidi-moumen-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8210480,mubawab.ma,8210480,Agadir,Secteur Touristique,Souss-Massa,,,150.0,3.0,3.0,furnished,yes,yes,yes,4500000.0,30000.0,appartement,sale,,unknown,Wed Sep 02 2026 01:05:03 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8210480/appartement-en-vente-%C3%A0-secteur-touristique-surface-de-150-m%C2%B2-meubl%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:c8114219c74b267ed38d5f35,mubawab.ma,,Tanger,Route Nationale Assilah (N1),Tangier-Tetouan-Al Hoceima,,,124.0,3.0,2.0,furnished,unknown,unknown,unknown,850000.0,6854.84,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a vendre 124 m équipée شقة مفروشة للبي,850 000 DH,"Route Nationale Assilah (N1), Tanger",124 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:f3b5ed222aabead6edc0ad79,mubawab.ma,,Meknès,Hamria,Fez-Meknes,,,142.0,3.0,2.0,unknown,unknown,unknown,unknown,1207000.0,8500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Superbe appartement à vendre à Hamria. Surface de 142 m². Sé...,1 207 000 DH,"Hamria, Meknes",142 m² 6 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:4699c0433161fe2cf00662bf,mubawab.ma,,Fès,Nouvelle Ville,Fez-Meknes,,,170.0,3.0,2.0,unknown,unknown,unknown,unknown,800000.0,4705.88,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 170 m², 3 chambres Nouvelle Ville Fès",800 000 DH,"Nouvelle Ville, Fès",170 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:991882b15016f21a5099e789,mubawab.ma,,Tanger,Drissia,Tangier-Tetouan-Al Hoceima,,,156.0,3.0,2.0,furnished,unknown,unknown,unknown,1750000.0,11217.95,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre à Drissia. 3 belles chambres. Meublé,1 750 000 DH,"Drissia, Tanger",156 m² 2 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:68c29274e5de15a73ef20428,mubawab.ma,,Mohammedia,El Bradaa,Casablanca-Settat,,,320.0,5.0,3.0,unknown,unknown,unknown,unknown,3000000.0,9375.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vente De trois appartements titrés avec garage,3 000 000 DH,"El Bradaa, Mohammedia",320 m² 14 Pièces 5 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8317554,mubawab.ma,8317554,Casablanca,Roches Noires,Casablanca-Settat,,,81.0,2.0,2.0,furnished,yes,unknown,unknown,6920000.0,85432.1,appartement,sale,,unknown,Wed Sep 02 2026 11:15:17 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8317554/appartement-a-vendre-roches-noires,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8392025,mubawab.ma,8392025,Marrakech,prestigieuse résidence Noria Golf à,Marrakech-Safi,,,84.0,2.0,2.0,furnished,yes,yes,unknown,3900000.0,46428.57,appartement,sale,,unknown,Wed Sep 02 2026 22:00:47 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8392025/residence-noria-golf,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8388505,mubawab.ma,8388505,Casablanca,Hay Hassani,Casablanca-Settat,,,73.0,3.0,2.0,unknown,unknown,unknown,unknown,8600000.0,117808.22,appartement,sale,,unknown,Wed Sep 02 2026 07:08:22 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8388505/vente-appartement-%C3%A0-hay-hassani,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:9bab2a65bc4b6a23d06937ee,mubawab.ma,,Casablanca,Les princesses,Casablanca-Settat,,,70.0,2.0,2.0,unknown,unknown,unknown,unknown,1600000.0,22857.14,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Coup de coeur à la vente au coeur des princesses,1 600 000 DH,"Les princesses, Casablanca",70 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8309376,mubawab.ma,8309376,Casablanca,Maârif Extension,Casablanca-Settat,,,154.0,3.0,2.0,unknown,yes,unknown,unknown,1300000.0,8441.56,appartement,sale,,unknown,Wed Sep 02 2026 11:52:33 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8309376/appartement-%C3%A0-vendre-de-154-0-m%C2%B2-%C3%A0-casablanca-maarif-extension,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:05d96ceda2dea2621f00e950,mubawab.ma,,El Jadida,Hay Essalam,Casablanca-Settat,,,127.0,2.0,2.0,unknown,unknown,unknown,unknown,720000.0,5669.29,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vente d'un bel appartement à Hay Essalam. Surface totale 127...,720 000 DH,"Hay Essalam, El Jadida",127 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:bd421bbec1672e6ba5cbc281,mubawab.ma,,Marrakech,Mhamid,Marrakech-Safi,,,97.0,4.0,2.0,unknown,unknown,unknown,unknown,857800.0,8843.3,appartement,sale,,unknown,Wed Sep 02 2026 17:14:46 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8304913/bel-appartement-%C3%A0-vendre-%C3%A0-mhamid-superficie-97-m%C2%B2,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:cf65de3d43f3ed69037f79fb,mubawab.ma,,Casablanca,Ferme Bretonne (Hay Arraha),Casablanca-Settat,,,84.0,,,unknown,unknown,unknown,unknown,2200000.0,26190.48,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Apppartement lumineux neuf,2 200 000 DH,"Ferme Bretonne (Hay Arraha), Casablanca",84 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:e1c2dfb1f7c0a2cc96a356f4,mubawab.ma,,Meknès,Hamria,Fez-Meknes,,,175.0,3.0,2.0,unknown,unknown,unknown,unknown,1150000.0,6571.43,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement hamria,1 150 000 DH,"Hamria, Meknes",175 m² 3 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:906b1ea1deba5ce1d44fc249,mubawab.ma,,Agadir,Tikiouine,Souss-Massa,,,170.0,3.0,2.0,unknown,unknown,unknown,unknown,1300000.0,7647.06,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 170 m², 3 chambres Tikiouine Agadir",1 300 000 DH,"Tikiouine, Agadir",170 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:304f1f032d8037db98b46a22,mubawab.ma,,Marrakech,Camp Al Ghoul,Marrakech-Safi,,,95.0,1.0,1.0,unknown,unknown,unknown,unknown,1200000.0,12631.58,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre – Emplacement stratégique à Marrakech,1 200 000 DH,"Camp Al Ghoul, Marrakech",95 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8e7f0db7f98719ed234d513e,mubawab.ma,,Casablanca,Sidi Moumen,Casablanca-Settat,,,74.0,2.0,1.0,unknown,unknown,unknown,unknown,490000.0,6621.62,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à Sidi Moumen. Surface de 74 m². Bien meubl...,490 000 DH,"Sidi Moumen, Casablanca",74 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8e5c54115928bf4d8d5fd9e1,mubawab.ma,,Marrakech,Hay Mabrouka,Marrakech-Safi,,,74.0,3.0,1.0,unknown,unknown,unknown,unknown,620000.0,8378.38,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à Vendre 3 chambres à Najd,620 000 DH,"Hay Mabrouka, Marrakech",74 m² 3 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:977cfe3f10e9e8303bb018d8,mubawab.ma,,Casablanca,Sidi Maarouf,Casablanca-Settat,,,119.0,3.0,2.0,unknown,unknown,unknown,unknown,1000000.0,8403.36,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 119 m², 3 chambres Sidi Maarouf Casabla...",1 000 000 DH,"Sidi Maarouf, Casablanca",119 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cfba3ea0d7df7b5beb452586,mubawab.ma,,Casablanca,Lekrimat,Casablanca-Settat,,,124.0,3.0,2.0,unknown,unknown,unknown,unknown,1100000.0,8870.97,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 124.0 m² à Casablanca, Lekrimat",1 100 000 DH,"Lekrimat, Casablanca",124 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:b7b56431f822fa7e722ebd08,mubawab.ma,,Fès,Fes City Center,Fez-Meknes,,,150.0,3.0,3.0,unknown,unknown,unknown,unknown,1500000.0,10000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vende Appartement de 150 m avec vue imprenable,1 500 000 DH,"Fes City Center, Fès",150 m² 1 Pièce 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:6a91b00d69022a1975abeda8,mubawab.ma,,Tanger,Mghogha,Tangier-Tetouan-Al Hoceima,,,78.0,2.0,1.0,unknown,unknown,unknown,unknown,550000.0,7051.28,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel appartement à vendre à complexe Hamza Mghogha. Surface t...,550 000 DH,"Mghogha, Tanger",78 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8391373,mubawab.ma,8391373,Casablanca,Ancienne Medina,Casablanca-Settat,,,80.0,1.0,1.0,unknown,unknown,unknown,unknown,10982476.0,137280.95,appartement,sale,,unknown,Wed Sep 02 2026 07:02:21 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8391373/studio-%C3%A0-vendre-80-m%C2%B2-ancienne-medina-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:f5744114e03b620ab6005adc,mubawab.ma,,Mohammedia,La Siesta,Casablanca-Settat,,,95.0,2.0,1.0,unknown,unknown,unknown,unknown,1500000.0,15789.47,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement 95m² a vendre,1 500 000 DH,"La Siesta, Mohammedia",95 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:fe43085e7b1c7219e54fe8d5,mubawab.ma,,Rabat,L'Ocean,Rabat-Salé-Kenitra,,,126.0,1.0,1.0,unknown,unknown,unknown,yes,1000000.0,7936.51,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement avec terrasse et vue mer,1 000 000 DH,"L'Ocean, Rabat",126 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:69dc064c388c8c99dcc0c0d9,mubawab.ma,,Tanger,Mozart,Tangier-Tetouan-Al Hoceima,,,88.0,2.0,3.0,unknown,unknown,unknown,unknown,1950000.0,22159.09,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vente d'un bel appartement à Mozart. 2 chambres agréables...,1 950 000 DH,"Mozart, Tanger",88 m² 3 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8277795,mubawab.ma,8277795,Berrechid,deroua,Casablanca-Settat,,,57.0,3.0,2.0,unknown,unknown,unknown,unknown,8300000.0,145614.04,appartement,sale,,unknown,Wed Sep 02 2026 01:11:52 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8277795/vend-appartement-%C3%A0-deroua-berrechid-superficie-57-m%C2%B2-s%C3%A9curit%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
